lambdaA,kN,kA,c,mu,sigma,P0,fit,con,model,epsilon,frac,index
-0.421151416,-2.638461182,-2.056006777,-6.257753687,0.744228939,-0.966933655,1.999256601,5.238214144,0,full,1,0.5,115
-0.417747483,-2.655303017,-2.063682488,-9.473660109,0.743808609,-0.965872731,2.000041802,5.222437967,0,full,1,0.5,116
-0.424585672,-2.616087693,-2.015892902,-8.396891277,0.740832776,-0.974749841,1.992137024,5.300149402,0,full,1,0.5,117
-0.426139969,-2.63748966,-1.990263474,-6.569352395,0.741180677,-0.969111434,1.997172023,5.345533044,0,full,1,0.5,118
-0.432375349,-2.576628999,-2.022957413,-8.061711197,0.738956954,-0.990653626,1.978072087,5.301318146,0,full,1,0.5,119
-0.432209292,-2.585276908,-1.984393988,-67.42987944,0.739081508,-0.980615742,1.987002881,5.347609608,0,full,1,0.5,120
-0.429298453,-2.575790861,-2.016138144,-25.63318564,0.739981608,-0.982949761,1.98496578,5.303104793,0,full,1,0.5,121
-0.432087493,-2.616487974,-1.972889639,-5.922011653,0.737922665,-0.979181671,1.988373173,5.366399572,0,full,1,0.5,122
-0.4350023,-2.575163713,-1.980598149,-6.026861411,0.738622219,-0.982416893,1.985376388,5.355140514,0,full,1,0.5,123
-0.433125057,-2.587659387,-1.98487686,-6.940914084,0.739482332,-0.979856962,1.987729033,5.347319647,0,full,1,0.5,124
-0.430432938,-2.599751421,-1.99455035,-5.72085949,0.739872236,-0.977898009,1.989508834,5.336024138,0,full,1,0.5,125
-0.420714699,-2.635534937,-2.053081391,-7.611066432,0.742767234,-0.969773672,1.996594918,5.258761699,0,full,1,0.5,126
-0.419487373,-2.642049641,-2.040029574,-6.20955143,0.743019201,-0.966744982,1.999303689,5.262405663,0,full,1,0.5,127
-0.43061619,-2.627867135,-1.971925875,-6.123320311,0.739080524,-0.975893589,1.990870097,5.367105329,0,full,1,0.5,128
-0.429068665,-2.575281367,-1.984795916,-6.942027503,0.740494626,-0.974049677,1.992837753,5.357023948,0,full,1,0.5,129
-0.433550509,-2.596456621,-1.976883574,-26.71501834,0.738941663,-0.979405324,1.987710496,5.356805514,0,full,1,0.5,130
-0.428250311,-2.595914426,-2.004652644,-9.990324988,0.740725902,-0.976920209,1.990279032,5.317630212,0,full,1,0.5,131
-0.426829238,-2.590683258,-2.01604119,-20.58597572,0.741018527,-0.977017908,1.990190282,5.300422793,0,full,1,0.5,132
-0.434157241,-2.567810921,-1.988356589,-6.59961314,0.738821245,-0.983736935,1.984214384,5.344369497,0,full,1,0.5,133
-0.434544517,-2.607410504,-1.971054817,-21.81648533,0.73936411,-0.9776728,1.989622547,5.364410957,0,full,1,0.5,134
-0.437866145,-2.605477071,-1.983256961,-8.101718812,0.73755696,-0.990854003,1.977776101,5.358594125,0,full,1,0.5,135
-0.434028929,-2.624115628,-1.970405701,-13.50131646,0.739541251,-0.975651962,1.991395613,5.369085925,0,full,1,0.5,136
-0.429218232,-2.61622863,-1.9916973,-13.24785945,0.740556295,-0.975001121,1.991936513,5.335579941,0,full,1,0.5,137
-0.420714703,-2.640885949,-2.028052725,-7.474493827,0.743380085,-0.966526178,1.999447835,5.283903492,0,full,1,0.5,138
-0.425766118,-2.633632886,-2.002244625,-43.87404767,0.741363307,-0.97199331,1.994597907,5.319653387,0,full,1,0.5,139
-0.435175882,-2.564811074,-2.014643138,-9.341240817,0.738292814,-0.994338728,1.974925167,5.315489127,0,full,1,0.5,140
-0.423403876,-2.63620698,-2.019865966,-7.633547543,0.742629167,-0.969810987,1.996595423,5.295230947,0,full,1,0.5,141
-0.431335393,-2.634251227,-1.96697463,-25.6561924,0.740267056,-0.970768613,1.995686136,5.373655991,0,full,1,0.5,142
-0.430862275,-2.571799171,-2.00201769,-7.256504121,0.738310947,-0.984760508,1.982351329,5.325135217,0,full,1,0.5,143
-0.431621825,-2.604121011,-1.981220299,-24.6492845,0.739416963,-0.977945519,1.98934073,5.349857023,0,full,1,0.5,144
-0.421303379,-2.638200131,-2.030912599,-6.566407149,0.742535193,-0.969238299,1.997088469,5.276244845,0,full,1,0.5,145
-0.418798475,-2.632988532,-2.001567871,-9.527564115,0.740706361,-0.973096335,1.993596274,5.326047684,0,full,1,0.5,146
-0.422614462,-2.615774424,-2.043658304,-9.894336009,0.742291241,-0.973340569,1.993454023,5.255134649,0,full,1,0.5,147
-0.430063728,-2.627321489,-1.982542159,-7.307988375,0.739706278,-0.974925146,1.991585556,5.349207689,0,full,1,0.5,148
-0.435673451,-2.567412611,-1.9803297,-7.355864694,0.738787831,-0.983563229,1.984472353,5.354322502,0,full,1,0.5,149
-0.434549305,-2.60105532,-1.9775884,-5.672338018,0.737919024,-0.982173961,1.985109545,5.361521335,0,full,1,0.5,150
-0.420975934,-2.641013512,-2.026293156,-5.885642401,0.7424609,-0.967804715,1.99839704,5.287422106,0,full,1,0.5,151
-0.42024913,-2.643663466,-2.007125552,-7.425618521,0.742727443,-0.964265015,2.001439319,5.318789811,0,full,1,0.5,152
-0.421479245,-2.616640525,-2.04800819,-9.731990391,0.742385765,-0.97232716,1.994260221,5.246529339,0,full,1,0.5,153
-0.41548238,-2.635550989,-2.00793568,-8.530362259,0.741848677,-0.970771652,1.995717532,5.317811779,0,full,1,0.5,154
-0.427896471,-2.628922103,-1.96971025,-13.79263062,0.73989153,-0.974646141,1.992339419,5.370347297,0,full,1,0.5,155
-0.420469445,-2.633225822,-1.998300216,-8.093960473,0.741191427,-0.972294152,1.994327423,5.330310695,0,full,1,0.5,156
-0.436295174,-2.581778879,-1.97045907,-12.74647888,0.738800506,-0.98133684,1.986416426,5.365894728,0,full,1,0.5,157
-0.423826176,-2.616572072,-2.017691009,-9.811168631,0.740141312,-0.975394765,1.990676622,5.296707052,0,full,1,0.5,158
-0.423617523,-2.595336926,-2.041576199,-9.4273712,0.74194151,-0.975292801,1.991726594,5.258882767,0,full,1,0.5,159
-0.429170672,-2.628114939,-1.971003249,-7.279023137,0.738888176,-0.976336505,1.990758959,5.367995634,0,full,1,0.5,160
-0.435329968,-2.603072537,-1.97587466,-5.788648755,0.738760436,-0.98080088,1.986968348,5.363254549,0,full,1,0.5,161
-0.431097374,-2.63170266,-1.974279514,-9.551089393,0.74016788,-0.972831947,1.993841518,5.361073639,0,full,1,0.5,162
-0.429072198,-2.629558005,-1.985714943,-12.29971513,0.740161693,-0.974103475,1.992472804,5.343614757,0,full,1,0.5,163
-0.418133097,-2.638934997,-2.061789,-8.5218651,0.74355607,-0.966759083,1.999222301,5.222728119,0,full,1,0.5,164
-0.428493594,-2.580143034,-1.991525904,-7.261033736,0.739810457,-0.979809876,1.987774816,5.341008008,0,full,1,0.5,165
-0.420712506,-2.620861507,-2.047368191,-8.659203159,0.741785895,-0.972599051,1.993445871,5.247301596,0,full,1,0.5,166
-0.422155426,-2.640635433,-2.012893012,-7.942368685,0.742388068,-0.967118391,1.998914175,5.312088408,0,full,1,0.5,167
-0.429814971,-2.631656178,-1.981381915,-18.88870377,0.740396306,-0.973061557,1.99365469,5.350460889,0,full,1,0.5,168
-0.422602103,-2.635568528,-2.024176775,-6.918490024,0.741966548,-0.970944368,1.995433423,5.286469193,0,full,1,0.5,169
-0.429543274,-2.599835711,-1.999079494,-5.702481158,0.740003226,-0.977688625,1.989647792,5.329593293,0,full,1,0.5,170
-0.434158706,-2.603187912,-1.969409672,-11.51774597,0.738279425,-0.979809162,1.987556853,5.36976255,0,full,1,0.5,171
-0.422299418,-2.637294034,-2.02991275,-42.91360057,0.742350046,-0.96965494,1.996675262,5.293997191,0,full,1,0.5,172
-0.423638555,-2.633128594,-2.006686643,-10.53982941,0.74189754,-0.971087612,1.995461094,5.315201371,0,full,1,0.5,173
-0.425982595,-2.628142027,-2.004832997,-6.592773508,0.740545158,-0.974038583,1.992377564,5.318369713,0,full,1,0.5,174
-0.424871808,-2.635154125,-2.005734084,-7.560670666,0.741620789,-0.970951196,1.995531947,5.315591734,0,full,1,0.5,175
-0.424969828,-2.632587943,-2.009912449,-6.648908781,0.741331573,-0.972564561,1.99405454,5.31015028,0,full,1,0.5,176
-0.426383444,-2.627447769,-2.000876792,-8.020203108,0.7407919,-0.973536455,1.993214566,5.322535719,0,full,1,0.5,177
-0.437191488,-2.567203002,-1.966139061,-9.092378858,0.736656933,-0.98651917,1.980692977,5.373546018,0,full,1,0.5,178
-0.420738282,-2.602363667,-2.032538721,-17.53721524,0.742056379,-0.974392761,1.992662915,5.277509154,0,full,1,0.5,179
-0.436018418,-2.577907536,-1.974995909,-11.68365027,0.738951687,-0.981934941,1.985899173,5.360906432,0,full,1,0.5,180
-0.426583074,-2.630777135,-1.997979929,-11.13940261,0.74097546,-0.973898028,1.992928505,5.327855595,0,full,1,0.5,181
-0.423595153,-2.636651541,-2.00495158,-6.947474041,0.74171844,-0.969912664,1.996460813,5.318736142,0,full,1,0.5,182
-0.430619677,-2.579326044,-1.999092645,-12.61226859,0.740118927,-0.979691058,1.987846774,5.326659474,0,full,1,0.5,183
-0.420714709,-2.638491512,-2.033997781,-8.967335304,0.742640626,-0.969140978,1.997121543,5.269758929,0,full,1,0.5,184
-0.422614449,-2.605028221,-2.045490454,-8.670905685,0.742178206,-0.973889264,1.992935102,5.251516447,0,full,1,0.5,185
-0.418416031,-2.63389826,-2.026553223,-11.76786414,0.742089183,-0.971575051,1.994858249,5.285044537,0,full,1,0.5,186
-0.421479739,-2.606014369,-2.030829903,-22.34565331,0.737173568,-0.980017595,1.983795077,5.279153489,0,full,1,0.5,187
-0.431870288,-2.627278127,-1.976499489,-45.49531269,0.740033771,-0.974617239,1.992299118,5.357315776,0,full,1,0.5,188
-0.417530284,-2.637231578,-2.028051269,-8.179799799,0.742941706,-0.969138302,1.997095489,5.284408133,0,full,1,0.5,189
-0.41939969,-2.641354943,-2.046835191,-16.668028,0.743323188,-0.967139814,1.998917807,5.248176202,0,full,1,0.5,190
-0.423071836,-2.63479362,-2.020284396,-7.276904299,0.74206679,-0.970755129,1.995723004,5.292688897,0,full,1,0.5,191
-0.419813402,-2.648846693,-2.007388674,-14.81652179,0.743782354,-0.960904587,2.004783931,5.32155191,0,full,1,0.5,192
-0.425575179,-2.618386584,-2.072720026,-24.36086331,0.74145956,-0.983253011,1.984986838,5.220888941,0,full,1,0.5,193
