lambdaA,kN,kA,c,mu,sigma,P0,fit,con,model,epsilon,frac,index
-0.518092403,-2.653582906,-2.12977704,-6.582836953,0.865189118,-0.864974987,2.134927893,3.600714146,0,full,1,0.5,201
-0.518073086,-2.919337763,-2.12868698,-8.417246661,0.89133013,-0.821986964,2.177302684,3.105831158,0,full,1,0.5,202
-0.489272755,-2.634466256,-2.109098897,-20.24126458,0.813912821,-0.916695988,2.063421918,4.108392239,0,full,1,0.5,203
-0.519463369,-2.644299239,-2.123547339,-7.258169988,0.851448034,-0.886655581,2.107350422,3.620246449,0,full,1,0.5,204
-0.518536135,-2.83944928,-2.131651948,-11.66839661,0.885623479,-0.83135422,2.167386092,3.183969445,0,full,1,0.5,205
-0.518403327,-2.903267424,-2.128518386,-7.42420272,0.892000184,-0.82096489,2.178171002,3.120803163,0,full,1,0.5,206
-0.51820664,-2.630160718,-2.119648247,-12.11450014,0.839482475,-0.904759613,2.085949526,3.716642464,0,full,1,0.5,207
-0.434178696,-2.734852295,-2.090885554,-9.793970469,0.804573288,-0.870552204,2.098996989,4.507972192,0,full,1,0.5,208
-0.52061312,-2.787532075,-2.152642782,-11.30307626,0.948791087,-0.756297664,2.283525637,3.250272416,0,full,1,0.5,209
-0.515443321,-3.112981516,-2.098901304,-7.69626935,0.834365391,-0.896152192,2.067315413,2.918841374,0,full,1,0.5,210
-0.457318346,-2.69580613,-2.104097487,-11.60373644,0.821595053,-0.869283143,2.107511703,4.208127821,0,full,1,0.5,211
-0.51635547,-3.167359413,-2.11393466,-14.31274057,0.87761603,-0.832047614,2.147229001,2.89186137,0,full,1,0.5,212
