lambdaA,kN,kA,c,mu,sigma,P0,fit,con,model,epsilon,frac,index
-0.395534947,-2.571882994,-1.950691006,-5.837773723,0.744067355,-0.968333366,1.997450263,5.087292994,0,full,1,0.5,185
-0.477846804,-2.749003418,-2.444905297,-6.505488408,0.743844837,-0.969817851,1.997887645,5.595982677,0,full,1,0.5,186
-0.523305464,-2.907315229,-3.170637494,-7.163542616,0.764063527,-0.92550059,2.040678316,6.007595536,0,full,1,0.5,187
-0.319055626,-2.436213372,-1.676560313,-9.203898553,0.75163574,-0.949418403,2.012673111,4.632562259,0,full,1,0.5,188
-0.510699463,-2.885792312,-3.037461913,-14.2400829,0.74211991,-0.96210022,2.005385766,5.956392167,0,full,1,0.5,189
-0.412522688,-2.624349503,-2.046410596,-6.05977896,0.743211595,-0.969151228,1.997111551,5.187546884,0,full,1,0.5,190
-0.447084915,-2.695927308,-2.238994059,-10.12015523,0.743940287,-0.967329394,1.998928522,5.3928252,0,full,1,0.5,191
-0.320647458,-2.432042469,-1.682970933,-8.068621384,0.749972629,-0.9529548,2.009403363,4.64652759,0,full,1,0.5,192
-0.525006844,-2.838189886,-3.013233098,-5.884974822,0.750456034,-0.964863407,2.004036934,5.935530169,0,full,1,0.5,193
-0.531881213,-2.878102479,-3.308469777,-4.996112343,0.738031714,-0.982503037,1.988050077,6.069507578,0,full,1,0.5,194
-0.452067387,-2.706860024,-2.264452263,-6.075183204,0.746730466,-0.963775228,2.002992583,5.421539132,0,full,1,0.5,195
-0.221477312,-2.287326867,-1.470018366,-7.490783273,0.777724825,-0.88128989,2.075300107,4.42092464,0,full,1,0.5,196
-0.526780081,-2.865823806,-3.210788781,-7.642900525,0.739307262,-0.979906721,1.990042741,6.009474178,0,full,1,0.5,197
-0.509171696,-2.871822763,-2.889713219,-13.64753603,0.740709106,-0.972955794,1.995667857,5.877996546,0,full,1,0.5,198
-0.355763347,-2.515593693,-1.804898798,-130.7426976,0.746473608,-0.960528793,2.003413362,4.877244368,0,full,1,0.5,199
-0.424502571,-2.659666552,-2.114457219,-19.29877356,0.743619785,-0.966385066,1.999745809,5.249495963,0,full,1,0.5,200
-0.534437724,-2.892038247,-3.405765312,-6.043735702,0.746355567,-0.968278085,2.001148159,6.081543037,0,full,1,0.5,201
-0.526225515,-2.861869899,-3.115631395,-10.6738985,0.75102026,-0.959862988,2.008441231,5.971017483,0,full,1,0.5,202
-0.438378702,-2.676921157,-2.166990147,-65.60427355,0.743923447,-0.968285366,1.998378457,5.324603867,0,full,1,0.5,203
-0.360203183,-2.467418837,-1.807350869,-18.92672274,0.7451873,-0.968392155,1.996461857,4.883814895,0,full,1,0.5,204
-0.415921773,-2.616535049,-2.049200478,-6.624759155,0.742343569,-0.973171397,1.993479754,5.189890894,0,full,1,0.5,205
-0.503234376,-2.812245965,-2.809633634,-6.528221418,0.739780738,-0.97874813,1.99052046,5.83966376,0,full,1,0.5,206
-0.520578635,-2.860454779,-3.00707713,-13.98402049,0.751445627,-0.957913295,2.010071333,5.925690804,0,full,1,0.5,207
-0.536049892,-2.885569725,-3.424540612,-16.6907247,0.738786439,-0.981972705,1.988371367,6.083612549,0,full,1,0.5,208
-0.457092244,-2.702572798,-2.204483058,-5.035249373,0.74415102,-0.968972375,1.998376502,5.451307175,0,full,1,0.5,209
-0.362954049,-2.363647831,-1.789336264,-14.27619507,0.742790409,-0.984538766,1.982073941,4.856480741,0,full,1,0.5,210
-0.53381413,-2.900544598,-3.227182745,-71.89747956,0.739361793,-0.979085079,1.990996033,6.08476015,0,full,1,0.5,211
-0.265892931,-2.406674673,-1.58302406,-9.656529367,0.766433832,-0.901351217,2.056665454,4.473198511,0,full,1,0.5,212
